AttractionId,AttractionCityId,Attraction,AttractionAddress,AttractionTypeRaw,AttractionTypeNumericId,AttractionTypeLabel,AttractionTypeBroad,AttractionCityName,AttractionCountryId,AttractionCountry,AttractionRegionId,AttractionRegion,AttractionContinentId,AttractionContinent,HistoricalVisitCount,HistoricalAverageRating
1845,2246,Crystal Bay - Cusco,"Main Street, Cusco, Peru",Beach,,Beach,Beach,Cusco,58,Peru,9,South America,2,America,0,4.15769884753448
1846,2248,Flea Market - Santa Lucia,"Main Street, Santa Lucia, Peru",Market,,Market,Market,Santa Lucia,58,Peru,9,South America,2,America,0,4.15769884753448
1847,2248,Ancient Temple - Santa Lucia,"Main Street, Santa Lucia, Peru",Temple,,Temple,Religious,Santa Lucia,58,Peru,9,South America,2,America,0,4.15769884753448
1848,2248,Wildlife Reserve - Santa Lucia,"Main Street, Santa Lucia, Peru",Park,,Park,Park,Santa Lucia,58,Peru,9,South America,2,America,0,4.15769884753448
1849,2248,Farmers' Market - Santa Lucia,"Main Street, Santa Lucia, Peru",Market,,Market,Market,Santa Lucia,58,Peru,9,South America,2,America,0,4.15769884753448
1850,2245,Flea Market - Aguas Calientes,"Main Street, Aguas Calientes, Peru",Market,,Market,Market,Aguas Calientes,58,Peru,9,South America,2,America,0,4.15769884753448
1851,2245,Wildlife Reserve - Aguas Calientes,"Main Street, Aguas Calientes, Peru",Park,,Park,Park,Aguas Calientes,58,Peru,9,South America,2,America,0,4.15769884753448
1852,2245,Sunset Cove - Aguas Calientes,"Main Street, Aguas Calientes, Peru",Beach,,Beach,Beach,Aguas Calientes,58,Peru,9,South America,2,America,0,4.15769884753448
1853,2245,Art Gallery - Aguas Calientes,"Main Street, Aguas Calientes, Peru",Museum,,Museum,Museum,Aguas Calientes,58,Peru,9,South America,2,America,0,4.15769884753448
1854,2249,Flea Market - Paramaribo,"Main Street, Paramaribo, Suriname",Market,,Market,Market,Paramaribo,59,Suriname,9,South America,2,America,0,4.15769884753448
1855,2249,Grand Mosque - Paramaribo,"Main Street, Paramaribo, Suriname",Temple,,Temple,Religious,Paramaribo,59,Suriname,9,South America,2,America,0,4.15769884753448
1856,2249,Paradise Beach - Paramaribo,"Main Street, Paramaribo, Suriname",Beach,,Beach,Beach,Paramaribo,59,Suriname,9,South America,2,America,0,4.15769884753448
1857,2249,Botanical Garden - Paramaribo,"Main Street, Paramaribo, Suriname",Park,,Park,Park,Paramaribo,59,Suriname,9,South America,2,America,0,4.15769884753448
1858,2251,Wildlife Reserve - Punta del Este,"Main Street, Punta del Este, Uruguay",Park,,Park,Park,Punta del Este,60,Uruguay,9,South America,2,America,0,4.15769884753448
1859,2251,Ancient Temple - Punta del Este,"Main Street, Punta del Este, Uruguay",Temple,,Temple,Religious,Punta del Este,60,Uruguay,9,South America,2,America,0,4.15769884753448
1860,2251,History Museum - Punta del Este,"Main Street, Punta del Este, Uruguay",Museum,,Museum,Museum,Punta del Este,60,Uruguay,9,South America,2,America,0,4.15769884753448
1861,2251,Art Gallery - Punta del Este,"Main Street, Punta del Este, Uruguay",Museum,,Museum,Museum,Punta del Este,60,Uruguay,9,South America,2,America,0,4.15769884753448
1862,2250,Farmers' Market - Montevideo,"Main Street, Montevideo, Uruguay",Market,,Market,Market,Montevideo,60,Uruguay,9,South America,2,America,0,4.15769884753448
1863,2250,Ancient Temple - Montevideo,"Main Street, Montevideo, Uruguay",Temple,,Temple,Religious,Montevideo,60,Uruguay,9,South America,2,America,0,4.15769884753448
1864,2250,Grand Mosque - Montevideo,"Main Street, Montevideo, Uruguay",Temple,,Temple,Religious,Montevideo,60,Uruguay,9,South America,2,America,0,4.15769884753448
1865,2250,History Museum - Montevideo,"Main Street, Montevideo, Uruguay",Museum,,Museum,Museum,Montevideo,60,Uruguay,9,South America,2,America,0,4.15769884753448
1866,2252,Ancient Temple - Caracas,"Main Street, Caracas, Venezuela",Temple,,Temple,Religious,Caracas,61,Venezuela,9,South America,2,America,0,4.15769884753448
1867,2252,Sacred Shrine - Caracas,"Main Street, Caracas, Venezuela",Temple,,Temple,Religious,Caracas,61,Venezuela,9,South America,2,America,0,4.15769884753448
1868,2252,History Museum - Caracas,"Main Street, Caracas, Venezuela",Museum,,Museum,Museum,Caracas,61,Venezuela,9,South America,2,America,0,4.15769884753448
1869,2252,Botanical Garden - Caracas,"Main Street, Caracas, Venezuela",Park,,Park,Park,Caracas,61,Venezuela,9,South America,2,America,0,4.15769884753448
1870,2253,History Museum - Asia,"Main Street, Asia, Asia",Museum,,Museum,Museum,Asia,62,Asia,0,Unknown,0,Unknown,0,4.15769884753448
1871,2253,Grand Mosque - Asia,"Main Street, Asia, Asia",Temple,,Temple,Religious,Asia,62,Asia,0,Unknown,0,Unknown,0,4.15769884753448
1872,2253,History Museum - Asia,"Main Street, Asia, Asia",Museum,,Museum,Museum,Asia,62,Asia,0,Unknown,0,Unknown,0,4.15769884753448
1873,2253,Botanical Garden - Asia,"Main Street, Asia, Asia",Park,,Park,Park,Asia,62,Asia,0,Unknown,0,Unknown,0,4.15769884753448
1874,2254,Crystal Bay - Yerevan,"Main Street, Yerevan, Armenia",Beach,,Beach,Beach,Yerevan,63,Armenia,10,Central Asia,3,Asia,0,4.15769884753448
1875,2254,Botanical Garden - Yerevan,"Main Street, Yerevan, Armenia",Park,,Park,Park,Yerevan,63,Armenia,10,Central Asia,3,Asia,0,4.15769884753448
1876,2254,Flea Market - Yerevan,"Main Street, Yerevan, Armenia",Market,,Market,Market,Yerevan,63,Armenia,10,Central Asia,3,Asia,0,4.15769884753448
1877,2254,Cathedral - Yerevan,"Main Street, Yerevan, Armenia",Temple,,Temple,Religious,Yerevan,63,Armenia,10,Central Asia,3,Asia,0,4.15769884753448
1878,2255,National Park - Aktau,"Main Street, Aktau, Kazakhstan",Park,,Park,Park,Aktau,64,Kazakhstan,10,Central Asia,3,Asia,0,4.15769884753448
1879,2255,Local Bazaar - Aktau,"Main Street, Aktau, Kazakhstan",Market,,Market,Market,Aktau,64,Kazakhstan,10,Central Asia,3,Asia,0,4.15769884753448
1880,2255,Botanical Garden - Aktau,"Main Street, Aktau, Kazakhstan",Park,,Park,Park,Aktau,64,Kazakhstan,10,Central Asia,3,Asia,0,4.15769884753448
1881,2255,Ancient Temple - Aktau,"Main Street, Aktau, Kazakhstan",Temple,,Temple,Religious,Aktau,64,Kazakhstan,10,Central Asia,3,Asia,0,4.15769884753448
1882,2256,Science Museum - Almaty,"Main Street, Almaty, Kazakhstan",Museum,,Museum,Museum,Almaty,64,Kazakhstan,10,Central Asia,3,Asia,0,4.15769884753448
1883,2256,Paradise Beach - Almaty,"Main Street, Almaty, Kazakhstan",Beach,,Beach,Beach,Almaty,64,Kazakhstan,10,Central Asia,3,Asia,0,4.15769884753448
1884,2256,Crystal Bay - Almaty,"Main Street, Almaty, Kazakhstan",Beach,,Beach,Beach,Almaty,64,Kazakhstan,10,Central Asia,3,Asia,0,4.15769884753448
1885,2256,Grand Mosque - Almaty,"Main Street, Almaty, Kazakhstan",Temple,,Temple,Religious,Almaty,64,Kazakhstan,10,Central Asia,3,Asia,0,4.15769884753448
1886,2260,Botanical Garden - Kaztsik,"Main Street, Kaztsik, Kazakhstan",Park,,Park,Park,Kaztsik,64,Kazakhstan,10,Central Asia,3,Asia,0,4.15769884753448
1887,2260,Farmers' Market - Kaztsik,"Main Street, Kaztsik, Kazakhstan",Market,,Market,Market,Kaztsik,64,Kazakhstan,10,Central Asia,3,Asia,0,4.15769884753448
1888,2260,Sunset Cove - Kaztsik,"Main Street, Kaztsik, Kazakhstan",Beach,,Beach,Beach,Kaztsik,64,Kazakhstan,10,Central Asia,3,Asia,0,4.15769884753448
1889,2260,Ancient Temple - Kaztsik,"Main Street, Kaztsik, Kazakhstan",Temple,,Temple,Religious,Kaztsik,64,Kazakhstan,10,Central Asia,3,Asia,0,4.15769884753448
1890,2261,Sacred Shrine - Bishkek,"Main Street, Bishkek, Kyrgyzstan",Temple,,Temple,Religious,Bishkek,65,Kyrgyzstan,10,Central Asia,3,Asia,0,4.15769884753448
1891,2261,Golden Sand Beach - Bishkek,"Main Street, Bishkek, Kyrgyzstan",Beach,,Beach,Beach,Bishkek,65,Kyrgyzstan,10,Central Asia,3,Asia,0,4.15769884753448
1892,2261,Science Museum - Bishkek,"Main Street, Bishkek, Kyrgyzstan",Museum,,Museum,Museum,Bishkek,65,Kyrgyzstan,10,Central Asia,3,Asia,0,4.15769884753448
1893,2261,Cathedral - Bishkek,"Main Street, Bishkek, Kyrgyzstan",Temple,,Temple,Religious,Bishkek,65,Kyrgyzstan,10,Central Asia,3,Asia,0,4.15769884753448
1894,2263,Grand Mosque - Ulaanbaatar,"Main Street, Ulaanbaatar, Mongolia",Temple,,Temple,Religious,Ulaanbaatar,66,Mongolia,10,Central Asia,3,Asia,0,4.15769884753448
1895,2263,Grand Mosque - Ulaanbaatar,"Main Street, Ulaanbaatar, Mongolia",Temple,,Temple,Religious,Ulaanbaatar,66,Mongolia,10,Central Asia,3,Asia,0,4.15769884753448
1896,2263,Cathedral - Ulaanbaatar,"Main Street, Ulaanbaatar, Mongolia",Temple,,Temple,Religious,Ulaanbaatar,66,Mongolia,10,Central Asia,3,Asia,0,4.15769884753448
1897,2263,Night Market - Ulaanbaatar,"Main Street, Ulaanbaatar, Mongolia",Market,,Market,Market,Ulaanbaatar,66,Mongolia,10,Central Asia,3,Asia,0,4.15769884753448
1898,2262,History Museum - Mongolia,"Main Street, Mongolia, Mongolia",Museum,,Museum,Museum,Mongolia,66,Mongolia,10,Central Asia,3,Asia,0,4.15769884753448
1899,2262,Sacred Shrine - Mongolia,"Main Street, Mongolia, Mongolia",Temple,,Temple,Religious,Mongolia,66,Mongolia,10,Central Asia,3,Asia,0,4.15769884753448
1900,2262,History Museum - Mongolia,"Main Street, Mongolia, Mongolia",Museum,,Museum,Museum,Mongolia,66,Mongolia,10,Central Asia,3,Asia,0,4.15769884753448
1901,2262,Crystal Bay - Mongolia,"Main Street, Mongolia, Mongolia",Beach,,Beach,Beach,Mongolia,66,Mongolia,10,Central Asia,3,Asia,0,4.15769884753448
1902,2264,Wildlife Reserve - Ashgabat,"Main Street, Ashgabat, Turkmenistan",Park,,Park,Park,Ashgabat,67,Turkmenistan,10,Central Asia,3,Asia,0,4.15769884753448
1903,2264,Sunset Cove - Ashgabat,"Main Street, Ashgabat, Turkmenistan",Beach,,Beach,Beach,Ashgabat,67,Turkmenistan,10,Central Asia,3,Asia,0,4.15769884753448
1904,2264,Ancient Temple - Ashgabat,"Main Street, Ashgabat, Turkmenistan",Temple,,Temple,Religious,Ashgabat,67,Turkmenistan,10,Central Asia,3,Asia,0,4.15769884753448
1905,2264,Flea Market - Ashgabat,"Main Street, Ashgabat, Turkmenistan",Market,,Market,Market,Ashgabat,67,Turkmenistan,10,Central Asia,3,Asia,0,4.15769884753448
1906,2265,Paradise Beach - Tavaksay,"Main Street, Tavaksay, Uzbekistan",Beach,,Beach,Beach,Tavaksay,68,Uzbekistan,10,Central Asia,3,Asia,0,4.15769884753448
1907,2265,Botanical Garden - Tavaksay,"Main Street, Tavaksay, Uzbekistan",Park,,Park,Park,Tavaksay,68,Uzbekistan,10,Central Asia,3,Asia,0,4.15769884753448
1908,2265,Grand Mosque - Tavaksay,"Main Street, Tavaksay, Uzbekistan",Temple,,Temple,Religious,Tavaksay,68,Uzbekistan,10,Central Asia,3,Asia,0,4.15769884753448
1909,2265,Sunset Cove - Tavaksay,"Main Street, Tavaksay, Uzbekistan",Beach,,Beach,Beach,Tavaksay,68,Uzbekistan,10,Central Asia,3,Asia,0,4.15769884753448
1910,2266,Night Market - Beijing,"Main Street, Beijing, China",Market,,Market,Market,Beijing,69,China,11,East Asia,3,Asia,0,4.15769884753448
1911,2266,Local Bazaar - Beijing,"Main Street, Beijing, China",Market,,Market,Market,Beijing,69,China,11,East Asia,3,Asia,0,4.15769884753448
1912,2266,Crystal Bay - Beijing,"Main Street, Beijing, China",Beach,,Beach,Beach,Beijing,69,China,11,East Asia,3,Asia,0,4.15769884753448
1913,2266,Wildlife Reserve - Beijing,"Main Street, Beijing, China",Park,,Park,Park,Beijing,69,China,11,East Asia,3,Asia,0,4.15769884753448
1914,2271,History Museum - China,"Main Street, China, China",Museum,,Museum,Museum,China,69,China,11,East Asia,3,Asia,0,4.15769884753448
1915,2271,Local Bazaar - China,"Main Street, China, China",Market,,Market,Market,China,69,China,11,East Asia,3,Asia,0,4.15769884753448
1916,2271,Cathedral - China,"Main Street, China, China",Temple,,Temple,Religious,China,69,China,11,East Asia,3,Asia,0,4.15769884753448
1917,2271,Science Museum - China,"Main Street, China, China",Museum,,Museum,Museum,China,69,China,11,East Asia,3,Asia,0,4.15769884753448
1918,2296,Flea Market - Sanya,"Main Street, Sanya, China",Market,,Market,Market,Sanya,69,China,11,East Asia,3,Asia,0,4.15769884753448
1919,2296,Flea Market - Sanya,"Main Street, Sanya, China",Market,,Market,Market,Sanya,69,China,11,East Asia,3,Asia,0,4.15769884753448
1920,2296,Sunset Cove - Sanya,"Main Street, Sanya, China",Beach,,Beach,Beach,Sanya,69,China,11,East Asia,3,Asia,0,4.15769884753448
1921,2296,Sunset Cove - Sanya,"Main Street, Sanya, China",Beach,,Beach,Beach,Sanya,69,China,11,East Asia,3,Asia,0,4.15769884753448
1922,2324,Flea Market - Hongkong,"Main Street, Hongkong, Hong Kong",Market,,Market,Market,Hongkong,70,Hong Kong,11,East Asia,3,Asia,0,4.15769884753448
1923,2324,Paradise Beach - Hongkong,"Main Street, Hongkong, Hong Kong",Beach,,Beach,Beach,Hongkong,70,Hong Kong,11,East Asia,3,Asia,0,4.15769884753448
1924,2324,National Park - Hongkong,"Main Street, Hongkong, Hong Kong",Park,,Park,Park,Hongkong,70,Hong Kong,11,East Asia,3,Asia,0,4.15769884753448
1925,2324,Ancient Temple - Hongkong,"Main Street, Hongkong, Hong Kong",Temple,,Temple,Religious,Hongkong,70,Hong Kong,11,East Asia,3,Asia,0,4.15769884753448
1926,2327,Cathedral - Wan Chai,"Main Street, Wan Chai, Hong Kong",Temple,,Temple,Religious,Wan Chai,70,Hong Kong,11,East Asia,3,Asia,0,4.15769884753448
1927,2327,Cathedral - Wan Chai,"Main Street, Wan Chai, Hong Kong",Temple,,Temple,Religious,Wan Chai,70,Hong Kong,11,East Asia,3,Asia,0,4.15769884753448
1928,2327,Science Museum - Wan Chai,"Main Street, Wan Chai, Hong Kong",Museum,,Museum,Museum,Wan Chai,70,Hong Kong,11,East Asia,3,Asia,0,4.15769884753448
1929,2327,Ancient Temple - Wan Chai,"Main Street, Wan Chai, Hong Kong",Temple,,Temple,Religious,Wan Chai,70,Hong Kong,11,East Asia,3,Asia,0,4.15769884753448
1930,2325,Science Museum - Sai Kung N.T.,"Main Street, Sai Kung N.T., Hong Kong",Museum,,Museum,Museum,Sai Kung N.T.,70,Hong Kong,11,East Asia,3,Asia,0,4.15769884753448
1931,2325,Local Bazaar - Sai Kung N.T.,"Main Street, Sai Kung N.T., Hong Kong",Market,,Market,Market,Sai Kung N.T.,70,Hong Kong,11,East Asia,3,Asia,0,4.15769884753448
1932,2325,Science Museum - Sai Kung N.T.,"Main Street, Sai Kung N.T., Hong Kong",Museum,,Museum,Museum,Sai Kung N.T.,70,Hong Kong,11,East Asia,3,Asia,0,4.15769884753448
1933,2325,Local Bazaar - Sai Kung N.T.,"Main Street, Sai Kung N.T., Hong Kong",Market,,Market,Market,Sai Kung N.T.,70,Hong Kong,11,East Asia,3,Asia,0,4.15769884753448
1934,2368,Art Gallery - Maniwa,"Main Street, Maniwa, Japan",Museum,,Museum,Museum,Maniwa,71,Japan,11,East Asia,3,Asia,0,4.15769884753448
1935,2368,Wildlife Reserve - Maniwa,"Main Street, Maniwa, Japan",Park,,Park,Park,Maniwa,71,Japan,11,East Asia,3,Asia,0,4.15769884753448
1936,2368,Cultural Heritage Center - Maniwa,"Main Street, Maniwa, Japan",Museum,,Museum,Museum,Maniwa,71,Japan,11,East Asia,3,Asia,0,4.15769884753448
1937,2368,Flea Market - Maniwa,"Main Street, Maniwa, Japan",Market,,Market,Market,Maniwa,71,Japan,11,East Asia,3,Asia,0,4.15769884753448
1938,2350,Wildlife Reserve - Iwakuni,"Main Street, Iwakuni, Japan",Park,,Park,Park,Iwakuni,71,Japan,11,East Asia,3,Asia,0,4.15769884753448
1939,2350,Golden Sand Beach - Iwakuni,"Main Street, Iwakuni, Japan",Beach,,Beach,Beach,Iwakuni,71,Japan,11,East Asia,3,Asia,0,4.15769884753448
1940,2350,History Museum - Iwakuni,"Main Street, Iwakuni, Japan",Museum,,Museum,Museum,Iwakuni,71,Japan,11,East Asia,3,Asia,0,4.15769884753448
1941,2350,Local Bazaar - Iwakuni,"Main Street, Iwakuni, Japan",Market,,Market,Market,Iwakuni,71,Japan,11,East Asia,3,Asia,0,4.15769884753448
1942,2383,Crystal Bay - nyk,"Main Street, nyk, Japan",Beach,,Beach,Beach,nyk,71,Japan,11,East Asia,3,Asia,0,4.15769884753448
1943,2383,Sacred Shrine - nyk,"Main Street, nyk, Japan",Temple,,Temple,Religious,nyk,71,Japan,11,East Asia,3,Asia,0,4.15769884753448
1944,2383,Grand Mosque - nyk,"Main Street, nyk, Japan",Temple,,Temple,Religious,nyk,71,Japan,11,East Asia,3,Asia,0,4.15769884753448
1945,2383,Night Market - nyk,"Main Street, nyk, Japan",Market,,Market,Market,nyk,71,Japan,11,East Asia,3,Asia,0,4.15769884753448
1946,2422,Cultural Heritage Center - North Pyongan Province,"Main Street, North Pyongan Province, North Korea",Museum,,Museum,Museum,North Pyongan Province,72,North Korea,11,East Asia,3,Asia,0,4.15769884753448
1947,2422,Cathedral - North Pyongan Province,"Main Street, North Pyongan Province, North Korea",Temple,,Temple,Religious,North Pyongan Province,72,North Korea,11,East Asia,3,Asia,0,4.15769884753448
1948,2422,Night Market - North Pyongan Province,"Main Street, North Pyongan Province, North Korea",Market,,Market,Market,North Pyongan Province,72,North Korea,11,East Asia,3,Asia,0,4.15769884753448
1949,2422,Flea Market - North Pyongan Province,"Main Street, North Pyongan Province, North Korea",Market,,Market,Market,North Pyongan Province,72,North Korea,11,East Asia,3,Asia,0,4.15769884753448
1950,2450,Golden Sand Beach - Wonju,"Main Street, Wonju, South Korea",Beach,,Beach,Beach,Wonju,73,South Korea,11,East Asia,3,Asia,0,4.15769884753448
1951,2450,Cultural Heritage Center - Wonju,"Main Street, Wonju, South Korea",Museum,,Museum,Museum,Wonju,73,South Korea,11,East Asia,3,Asia,0,4.15769884753448
1952,2450,Ancient Temple - Wonju,"Main Street, Wonju, South Korea",Temple,,Temple,Religious,Wonju,73,South Korea,11,East Asia,3,Asia,0,4.15769884753448
1953,2450,Ancient Temple - Wonju,"Main Street, Wonju, South Korea",Temple,,Temple,Religious,Wonju,73,South Korea,11,East Asia,3,Asia,0,4.15769884753448
1954,2438,Eco Park - Jeju,"Main Street, Jeju, South Korea",Park,,Park,Park,Jeju,73,South Korea,11,East Asia,3,Asia,0,4.15769884753448
1955,2438,Wildlife Reserve - Jeju,"Main Street, Jeju, South Korea",Park,,Park,Park,Jeju,73,South Korea,11,East Asia,3,Asia,0,4.15769884753448
1956,2438,Wildlife Reserve - Jeju,"Main Street, Jeju, South Korea",Park,,Park,Park,Jeju,73,South Korea,11,East Asia,3,Asia,0,4.15769884753448
1957,2438,Science Museum - Jeju,"Main Street, Jeju, South Korea",Museum,,Museum,Museum,Jeju,73,South Korea,11,East Asia,3,Asia,0,4.15769884753448
1958,2446,Grand Mosque - South Korea,"Main Street, South Korea, South Korea",Temple,,Temple,Religious,South Korea,73,South Korea,11,East Asia,3,Asia,0,4.15769884753448
1959,2446,Local Bazaar - South Korea,"Main Street, South Korea, South Korea",Market,,Market,Market,South Korea,73,South Korea,11,East Asia,3,Asia,0,4.15769884753448
1960,2446,Science Museum - South Korea,"Main Street, South Korea, South Korea",Museum,,Museum,Museum,South Korea,73,South Korea,11,East Asia,3,Asia,0,4.15769884753448
1961,2446,Grand Mosque - South Korea,"Main Street, South Korea, South Korea",Temple,,Temple,Religious,South Korea,73,South Korea,11,East Asia,3,Asia,0,4.15769884753448
